sales_id,order_id,product_id,price_per_unit,quantity,total_price,,,,,,,,,
1300,269,1210,90,3,270,,,,,,,,,
1301,269,730,112,3,336,,,,,,,,,
1302,269,103,96,2,192,,,,,,,,,
1303,270,390,113,1,113,,,,,,,,,
1304,270,313,93,2,186,,,,,,,,,
1305,270,1150,106,2,212,,,,,,,,,
1306,270,857,100,3,300,,,,,,,,,
1307,270,1138,106,2,212,,,,,,,,,
1308,270,1128,106,1,106,,,,,,,,,
1309,271,1103,99,3,297,,,,,,,,,
1310,271,253,117,1,117,,,,,,,,,
1311,271,999,111,1,111,,,,,,,,,
1312,271,943,104,1,104,,,,,,,,,
1313,272,826,95,1,95,,,,,,,,,
1314,273,889,113,2,226,,,,,,,,,
1315,273,749,102,1,102,,,,,,,,,
1316,273,596,118,3,354,,,,,,,,,
1317,273,522,109,1,109,,,,,,,,,
1318,274,942,104,1,104,,,,,,,,,
1319,274,1140,106,2,212,,,,,,,,,
1320,274,73,96,3,288,,,,,,,,,
1321,274,1225,91,1,91,,,,,,,,,
1322,274,513,109,3,327,,,,,,,,,
1323,274,581,90,1,90,,,,,,,,,
1324,275,4,114,3,342,,,,,,,,,
1325,275,1217,90,3,270,,,,,,,,,
1326,275,1190,90,3,270,,,,,,,,,
1327,275,420,92,2,184,,,,,,,,,
1328,275,867,100,1,100,,,,,,,,,
1329,276,1134,106,3,318,,,,,,,,,
1330,276,951,119,1,119,,,,,,,,,
1331,276,1178,98,1,98,,,,,,,,,
1332,276,1060,94,3,282,,,,,,,,,
1333,277,690,119,2,238,,,,,,,,,
1334,277,944,104,2,208,,,,,,,,,
1335,277,1180,98,2,196,,,,,,,,,
1336,277,181,112,2,224,,,,,,,,,
1337,277,740,102,3,306,,,,,,,,,
1338,277,1037,95,3,285,,,,,,,,,
1339,277,126,115,2,230,,,,,,,,,
1340,278,1193,90,2,180,,,,,,,,,
1341,278,534,113,2,226,,,,,,,,,
1342,278,92,96,3,288,,,,,,,,,
1343,278,248,117,1,117,,,,,,,,,
1344,278,637,115,1,115,,,,,,,,,
1345,278,232,105,1,105,,,,,,,,,
1346,279,560,90,3,270,,,,,,,,,
1347,279,15,114,2,228,,,,,,,,,
1348,279,997,111,3,333,,,,,,,,,
1349,279,707,112,1,112,,,,,,,,,
1350,279,1073,94,1,94,,,,,,,,,
1351,279,136,115,1,115,,,,,,,,,
1352,279,755,102,3,306,,,,,,,,,
1353,280,502,109,1,109,,,,,,,,,
1354,280,1159,98,3,294,,,,,,,,,
1355,280,459,110,1,110,,,,,,,,,
1356,281,649,115,1,115,,,,,,,,,
1357,281,994,111,3,333,,,,,,,,,
1358,281,486,110,3,330,,,,,,,,,
1359,281,639,115,1,115,,,,,,,,,
1360,281,1157,98,3,294,,,,,,,,,
1361,281,624,118,1,118,,,,,,,,,
1362,281,321,108,1,108,,,,,,,,,
1363,281,363,92,3,276,,,,,,,,,
1364,281,51,119,3,357,,,,,,,,,
1365,282,52,119,2,238,,,,,,,,,
1366,282,537,113,1,113,,,,,,,,,
1367,282,481,110,1,110,,,,,,,,,
1368,282,1207,90,2,180,,,,,,,,,
1369,282,611,118,1,118,,,,,,,,,
1370,282,427,92,2,184,,,,,,,,,
1371,282,74,96,2,192,,,,,,,,,
1372,282,1106,99,2,198,,,,,,,,,
1373,283,67,119,1,119,,,,,,,,,
1374,283,1239,91,1,91,,,,,,,,,
1375,283,1213,90,3,270,,,,,,,,,
1376,283,1119,99,3,297,,,,,,,,,
1377,283,168,116,2,232,,,,,,,,,
1378,283,606,118,1,118,,,,,,,,,
1379,283,1113,99,1,99,,,,,,,,,
1380,283,288,93,1,93,,,,,,,,,
1381,283,392,113,3,339,,,,,,,,,
1382,284,1057,94,1,94,,,,,,,,,
1383,284,1016,95,2,190,,,,,,,,,
1384,285,1223,90,2,180,,,,,,,,,
1385,285,948,119,2,238,,,,,,,,,
1386,286,740,102,1,102,,,,,,,,,
1387,286,982,111,3,333,,,,,,,,,
1388,286,719,112,3,336,,,,,,,,,
1389,286,802,114,2,228,,,,,,,,,
1390,286,285,93,3,279,,,,,,,,,
1391,286,741,102,1,102,,,,,,,,,
1392,287,977,119,1,119,,,,,,,,,
1393,287,607,118,3,354,,,,,,,,,
1394,287,755,102,3,306,,,,,,,,,
1395,288,84,96,3,288,,,,,,,,,
1396,288,519,109,3,327,,,,,,,,,
1397,288,715,112,1,112,,,,,,,,,
1398,288,519,109,3,327,,,,,,,,,
1399,288,788,114,2,228,,,,,,,,,
1400,288,888,113,3,339,,,,,,,,,
1401,288,1203,90,1,90,,,,,,,,,
1402,288,847,100,2,200,,,,,,,,,
1403,288,395,113,1,113,,,,,,,,,
1404,289,828,95,2,190,,,,,,,,,
1405,289,422,92,1,92,,,,,,,,,
1406,289,1141,106,1,106,,,,,,,,,
1407,289,599,118,2,236,,,,,,,,,
1408,289,481,110,2,220,,,,,,,,,
1409,289,736,102,2,204,,,,,,,,,
1410,289,45,119,3,357,,,,,,,,,
1411,289,1045,95,1,95,,,,,,,,,
1412,289,463,110,2,220,,,,,,,,,
1413,289,1150,106,2,212,,,,,,,,,
1414,290,780,114,1,114,,,,,,,,,
1415,290,770,114,3,342,,,,,,,,,
1416,290,916,104,2,208,,,,,,,,,
1417,290,843,100,3,300,,,,,,,,,
1418,290,143,116,1,116,,,,,,,,,
1419,291,443,92,3,276,,,,,,,,,
1420,291,810,95,3,285,,,,,,,,,
1421,291,800,114,3,342,,,,,,,,,
1422,291,287,93,2,186,,,,,,,,,
1423,291,222,105,1,105,,,,,,,,,
1424,291,806,95,1,95,,,,,,,,,
1425,292,946,119,3,357,,,,,,,,,
1426,292,692,119,3,357,,,,,,,,,
1427,292,1246,91,1,91,,,,,,,,,
1428,292,925,104,2,208,,,,,,,,,
1429,292,189,112,3,336,,,,,,,,,
1430,292,1250,91,2,182,,,,,,,,,
1431,293,740,102,2,204,,,,,,,,,
1432,293,982,111,2,222,,,,,,,,,
1433,293,1122,106,2,212,,,,,,,,,
1434,293,1050,94,1,94,,,,,,,,,
1435,293,1055,94,2,188,,,,,,,,,
1436,293,105,115,3,345,,,,,,,,,
1437,293,317,108,1,108,,,,,,,,,
1438,294,539,113,1,113,,,,,,,,,
1439,294,566,90,3,270,,,,,,,,,
1440,294,1241,91,2,182,,,,,,,,,
1441,294,181,112,1,112,,,,,,,,,
1442,294,25,114,1,114,,,,,,,,,
1443,294,1219,90,1,90,,,,,,,,,
1444,295,865,100,1,100,,,,,,,,,
1445,295,571,90,2,180,,,,,,,,,
1446,296,100,96,1,96,,,,,,,,,
1447,296,49,119,2,238,,,,,,,,,
1448,296,466,110,3,330,,,,,,,,,
1449,296,103,96,3,288,,,,,,,,,
1450,296,343,108,2,216,,,,,,,,,
1451,297,1235,91,3,273,,,,,,,,,
1452,297,247,117,1,117,,,,,,,,,
1453,297,416,113,2,226,,,,,,,,,
1454,297,845,100,1,100,,,,,,,,,
1455,297,752,102,1,102,,,,,,,,,
1456,297,892,113,3,339,,,,,,,,,
1457,297,672,119,2,238,,,,,,,,,
1458,297,854,100,2,200,,,,,,,,,
1459,297,757,102,1,102,,,,,,,,,
1460,297,971,119,2,238,,,,,,,,,
1461,298,978,119,2,238,,,,,,,,,
1462,298,667,119,2,238,,,,,,,,,
1463,298,672,119,1,119,,,,,,,,,
1464,298,767,102,2,204,,,,,,,,,
1465,298,1081,94,3,282,,,,,,,,,
1466,298,555,113,2,226,,,,,,,,,
1467,299,153,116,2,232,,,,,,,,,
1468,299,143,116,3,348,,,,,,,,,
1469,299,694,119,3,357,,,,,,,,,
1470,299,199,112,1,112,,,,,,,,,
1471,299,492,109,3,327,,,,,,,,,
1472,299,149,116,2,232,,,,,,,,,
1473,299,1242,91,3,273,,,,,,,,,
1474,300,523,109,2,218,,,,,,,,,
1475,301,1035,95,2,190,,,,,,,,,
1476,301,814,95,3,285,,,,,,,,,
1477,301,141,116,3,348,,,,,,,,,
1478,301,266,117,3,351,,,,,,,,,
1479,301,947,119,2,238,,,,,,,,,
1480,301,1094,99,2,198,,,,,,,,,
1481,302,1052,94,1,94,,,,,,,,,
1482,302,528,113,2,226,,,,,,,,,
1483,302,926,104,1,104,,,,,,,,,
1484,303,595,118,2,236,,,,,,,,,
1485,303,589,90,1,90,,,,,,,,,
1486,303,3,114,2,228,,,,,,,,,
1487,303,399,113,3,339,,,,,,,,,
1488,304,155,116,3,348,,,,,,,,,
1489,304,605,118,3,354,,,,,,,,,
1490,304,104,96,3,288,,,,,,,,,
1491,304,850,100,3,300,,,,,,,,,
1492,304,98,96,2,192,,,,,,,,,
1493,305,706,112,3,336,,,,,,,,,
1494,305,504,109,1,109,,,,,,,,,
1495,305,188,112,2,224,,,,,,,,,
1496,305,308,93,2,186,,,,,,,,,
1497,306,768,102,3,306,,,,,,,,,
1498,307,349,108,1,108,,,,,,,,,
1499,307,886,113,3,339,,,,,,,,,
1500,307,1070,94,2,188,,,,,,,,,
1501,307,1177,98,3,294,,,,,,,,,
1502,308,598,118,1,118,,,,,,,,,
1503,308,678,119,3,357,,,,,,,,,
1504,308,944,104,3,312,,,,,,,,,
1505,309,406,113,1,113,,,,,,,,,
1506,309,350,92,2,184,,,,,,,,,
1507,310,640,115,2,230,,,,,,,,,
1508,310,1036,95,2,190,,,,,,,,,
1509,310,78,96,1,96,,,,,,,,,
1510,310,1105,99,3,297,,,,,,,,,
1511,310,870,100,2,200,,,,,,,,,
1512,311,317,108,2,216,,,,,,,,,
1513,311,39,119,3,357,,,,,,,,,
1514,311,399,113,1,113,,,,,,,,,
1515,311,1191,90,1,90,,,,,,,,,
1516,312,285,93,2,186,,,,,,,,,
1517,312,31,114,2,228,,,,,,,,,
1518,312,899,113,3,339,,,,,,,,,
1519,312,713,112,1,112,,,,,,,,,
1520,312,155,116,2,232,,,,,,,,,
1521,312,78,96,2,192,,,,,,,,,
1522,312,895,113,3,339,,,,,,,,,
1523,312,684,119,2,238,,,,,,,,,
1524,312,836,95,1,95,,,,,,,,,
1525,312,1239,91,3,273,,,,,,,,,
1526,312,949,119,1,119,,,,,,,,,
1527,313,540,113,3,339,,,,,,,,,
1528,313,196,112,1,112,,,,,,,,,
1529,313,1129,106,2,212,,,,,,,,,
1530,313,1063,94,3,282,,,,,,,,,
1531,313,420,92,2,184,,,,,,,,,
1532,313,123,115,3,345,,,,,,,,,
1533,313,527,113,3,339,,,,,,,,,
1534,313,2,114,1,114,,,,,,,,,
1535,314,869,100,2,200,,,,,,,,,
1536,314,815,95,3,285,,,,,,,,,
1537,314,884,113,3,339,,,,,,,,,
1538,314,1257,91,3,273,,,,,,,,,
1539,314,205,112,1,112,,,,,,,,,
1540,314,829,95,3,285,,,,,,,,,
1541,314,935,104,3,312,,,,,,,,,
1542,315,677,119,1,119,,,,,,,,,
1543,315,1089,99,1,99,,,,,,,,,
1544,315,145,116,3,348,,,,,,,,,
1545,316,1079,94,3,282,,,,,,,,,
1546,316,170,116,1,116,,,,,,,,,
1547,316,1071,94,2,188,,,,,,,,,
1548,316,103,96,3,288,,,,,,,,,
1549,317,254,117,3,351,,,,,,,,,
1550,317,414,113,2,226,,,,,,,,,
1551,318,634,115,1,115,,,,,,,,,
1552,318,854,100,1,100,,,,,,,,,
1553,318,542,113,2,226,,,,,,,,,
1554,319,1152,106,1,106,,,,,,,,,
1555,319,1202,90,1,90,,,,,,,,,
1556,319,1160,98,1,98,,,,,,,,,
1557,319,162,116,3,348,,,,,,,,,
1558,319,385,113,1,113,,,,,,,,,
1559,320,940,104,1,104,,,,,,,,,
1560,320,596,118,3,354,,,,,,,,,
1561,320,1137,106,3,318,,,,,,,,,
1562,320,1235,91,3,273,,,,,,,,,
1563,320,836,95,1,95,,,,,,,,,
1564,320,844,100,2,200,,,,,,,,,
1565,321,457,110,2,220,,,,,,,,,
1566,321,933,104,3,312,,,,,,,,,
1567,321,673,119,1,119,,,,,,,,,
1568,321,615,118,2,236,,,,,,,,,
1569,321,1020,95,1,95,,,,,,,,,
1570,321,892,113,1,113,,,,,,,,,
1571,321,612,118,1,118,,,,,,,,,
1572,321,887,113,2,226,,,,,,,,,
1573,321,944,104,2,208,,,,,,,,,
1574,322,236,105,2,210,,,,,,,,,
1575,322,797,114,2,228,,,,,,,,,
1576,322,997,111,2,222,,,,,,,,,
1577,322,967,119,1,119,,,,,,,,,
1578,322,537,113,2,226,,,,,,,,,
1579,322,348,108,1,108,,,,,,,,,
1580,322,152,116,3,348,,,,,,,,,
1581,323,943,104,2,208,,,,,,,,,
1582,323,635,115,3,345,,,,,,,,,
1583,323,1000,111,3,333,,,,,,,,,
1584,323,444,92,1,92,,,,,,,,,
1585,323,787,114,2,228,,,,,,,,,
1586,323,357,92,3,276,,,,,,,,,
1587,323,41,119,2,238,,,,,,,,,
1588,323,1066,94,2,188,,,,,,,,,
1589,324,122,115,2,230,,,,,,,,,
1590,324,135,115,3,345,,,,,,,,,
1591,324,647,115,3,345,,,,,,,,,
1592,324,269,117,2,234,,,,,,,,,
1593,324,741,102,3,306,,,,,,,,,
1594,325,869,100,3,300,,,,,,,,,
1595,325,863,100,1,100,,,,,,,,,
1596,326,390,113,2,226,,,,,,,,,
1597,326,550,113,1,113,,,,,,,,,
1598,326,695,119,3,357,,,,,,,,,
1599,327,1030,95,2,190,,,,,,,,,
1600,327,60,119,1,119,,,,,,,,,
1601,327,421,92,1,92,,,,,,,,,
1602,327,104,96,1,96,,,,,,,,,
1603,327,508,109,3,327,,,,,,,,,
1604,327,707,112,3,336,,,,,,,,,
1605,327,102,96,1,96,,,,,,,,,
1606,327,889,113,1,113,,,,,,,,,
1607,328,8,114,1,114,,,,,,,,,
1608,328,1069,94,3,282,,,,,,,,,
1609,328,1145,106,1,106,,,,,,,,,
1610,329,1041,95,2,190,,,,,,,,,
1611,329,1110,99,1,99,,,,,,,,,
1612,329,887,113,1,113,,,,,,,,,
1613,329,751,102,1,102,,,,,,,,,
1614,329,186,112,3,336,,,,,,,,,
1615,329,220,105,1,105,,,,,,,,,
1616,330,1226,91,2,182,,,,,,,,,
1617,330,809,95,3,285,,,,,,,,,
1618,330,87,96,2,192,,,,,,,,,
1619,330,1132,106,2,212,,,,,,,,,
1620,330,1071,94,2,188,,,,,,,,,
1621,330,263,117,1,117,,,,,,,,,
1622,330,569,90,1,90,,,,,,,,,
1623,330,1223,90,3,270,,,,,,,,,
1624,331,1141,106,2,212,,,,,,,,,
1625,333,196,112,1,112,,,,,,,,,
1626,333,1092,99,3,297,,,,,,,,,
1627,333,885,113,3,339,,,,,,,,,
1628,333,903,113,1,113,,,,,,,,,
1629,333,822,95,1,95,,,,,,,,,
1630,333,124,115,3,345,,,,,,,,,
1631,333,452,92,3,276,,,,,,,,,
1632,334,762,102,3,306,,,,,,,,,
1633,334,777,114,3,342,,,,,,,,,
1634,334,282,93,2,186,,,,,,,,,
1635,334,1148,106,2,212,,,,,,,,,
1636,334,102,96,2,192,,,,,,,,,
1637,334,599,118,1,118,,,,,,,,,
1638,334,1188,98,1,98,,,,,,,,,
1639,335,551,113,2,226,,,,,,,,,
1640,335,6,114,1,114,,,,,,,,,
1641,335,140,116,2,232,,,,,,,,,
1642,336,808,95,2,190,,,,,,,,,
1643,336,578,90,1,90,,,,,,,,,
1644,336,978,119,3,357,,,,,,,,,
1645,336,358,92,1,92,,,,,,,,,
1646,336,620,118,2,236,,,,,,,,,
1647,337,922,104,2,208,,,,,,,,,
1648,337,264,117,2,234,,,,,,,,,
1649,337,161,116,1,116,,,,,,,,,
1650,337,460,110,2,220,,,,,,,,,
1651,337,389,113,1,113,,,,,,,,,
1652,337,662,115,2,230,,,,,,,,,
1653,338,1183,98,2,196,,,,,,,,,
1654,338,640,115,1,115,,,,,,,,,
1655,338,805,95,2,190,,,,,,,,,
1656,338,383,92,2,184,,,,,,,,,
1657,338,125,115,2,230,,,,,,,,,
1658,339,525,113,2,226,,,,,,,,,
1659,339,451,92,1,92,,,,,,,,,
1660,339,383,92,2,184,,,,,,,,,
1661,339,651,115,1,115,,,,,,,,,
1662,339,762,102,2,204,,,,,,,,,
1663,339,291,93,1,93,,,,,,,,,
1664,339,543,113,1,113,,,,,,,,,
1665,339,158,116,1,116,,,,,,,,,
1666,340,1169,98,3,294,,,,,,,,,
1667,340,1001,111,2,222,,,,,,,,,
1668,340,696,119,2,238,,,,,,,,,
1669,341,137,115,3,345,,,,,,,,,
1670,341,502,109,2,218,,,,,,,,,
1671,341,95,96,3,288,,,,,,,,,
1672,341,501,109,3,327,,,,,,,,,
1673,341,1143,106,3,318,,,,,,,,,
1674,341,409,113,1,113,,,,,,,,,
1675,341,416,113,3,339,,,,,,,,,
1676,341,1097,99,3,297,,,,,,,,,
1677,342,919,104,3,312,,,,,,,,,
1678,342,1066,94,1,94,,,,,,,,,
1679,342,1149,106,2,212,,,,,,,,,
1680,342,1016,95,3,285,,,,,,,,,
1681,342,596,118,1,118,,,,,,,,,
1682,342,490,109,2,218,,,,,,,,,
1683,343,830,95,1,95,,,,,,,,,
1684,343,378,92,2,184,,,,,,,,,
1685,343,756,102,3,306,,,,,,,,,
1686,344,913,104,2,208,,,,,,,,,
1687,344,466,110,3,330,,,,,,,,,
1688,345,428,92,1,92,,,,,,,,,
1689,345,657,115,1,115,,,,,,,,,
1690,345,608,118,1,118,,,,,,,,,
1691,345,1181,98,2,196,,,,,,,,,
1692,346,383,92,1,92,,,,,,,,,
1693,346,730,112,1,112,,,,,,,,,
1694,346,15,114,3,342,,,,,,,,,
1695,346,1145,106,3,318,,,,,,,,,
1696,346,194,112,1,112,,,,,,,,,
1697,346,591,90,1,90,,,,,,,,,
1698,346,74,96,2,192,,,,,,,,,
1699,346,776,114,1,114,,,,,,,,,
1700,346,1210,90,2,180,,,,,,,,,
1701,347,953,119,2,238,,,,,,,,,
1702,347,489,110,1,110,,,,,,,,,
1703,347,957,119,1,119,,,,,,,,,
1704,347,644,115,3,345,,,,,,,,,
1705,348,619,118,3,354,,,,,,,,,
1706,348,349,108,3,324,,,,,,,,,
1707,348,856,100,3,300,,,,,,,,,
1708,348,349,108,2,216,,,,,,,,,
1709,348,833,95,3,285,,,,,,,,,
1710,348,880,113,2,226,,,,,,,,,
1711,349,135,115,1,115,,,,,,,,,
1712,349,112,115,2,230,,,,,,,,,
1713,349,71,96,1,96,,,,,,,,,
1714,349,774,114,1,114,,,,,,,,,
1715,349,572,90,2,180,,,,,,,,,
1716,349,471,110,3,330,,,,,,,,,
1717,350,314,93,3,279,,,,,,,,,
1718,350,385,113,3,339,,,,,,,,,
1719,350,997,111,1,111,,,,,,,,,
1720,350,336,108,1,108,,,,,,,,,
1721,350,501,109,2,218,,,,,,,,,
1722,350,308,93,1,93,,,,,,,,,
1723,351,125,115,2,230,,,,,,,,,
1724,351,887,113,1,113,,,,,,,,,
1725,351,1206,90,2,180,,,,,,,,,
1726,351,902,113,2,226,,,,,,,,,
1727,351,344,108,3,324,,,,,,,,,
1728,351,881,113,3,339,,,,,,,,,
1729,351,1055,94,2,188,,,,,,,,,
1730,351,1048,95,3,285,,,,,,,,,
1731,351,1071,94,1,94,,,,,,,,,
1732,352,636,115,2,230,,,,,,,,,
1733,352,1241,91,1,91,,,,,,,,,
1734,352,571,90,3,270,,,,,,,,,
1735,352,233,105,2,210,,,,,,,,,
1736,352,146,116,2,232,,,,,,,,,
1737,352,892,113,2,226,,,,,,,,,
1738,353,18,114,2,228,,,,,,,,,
1739,353,396,113,1,113,,,,,,,,,
1740,353,174,116,3,348,,,,,,,,,
1741,353,1,114,3,342,,,,,,,,,
1742,353,87,96,3,288,,,,,,,,,
1743,353,948,119,1,119,,,,,,,,,
1744,353,594,90,1,90,,,,,,,,,
1745,354,620,118,2,236,,,,,,,,,
1746,354,324,108,1,108,,,,,,,,,
1747,354,147,116,1,116,,,,,,,,,
1748,354,550,113,3,339,,,,,,,,,
1749,354,976,119,1,119,,,,,,,,,
1750,354,409,113,2,226,,,,,,,,,
1751,354,713,112,3,336,,,,,,,,,
1752,355,72,96,2,192,,,,,,,,,
1753,355,134,115,2,230,,,,,,,,,
1754,355,379,92,1,92,,,,,,,,,
1755,355,200,112,2,224,,,,,,,,,
1756,356,397,113,3,339,,,,,,,,,
1757,356,554,113,3,339,,,,,,,,,
1758,356,1209,90,2,180,,,,,,,,,
1759,356,1169,98,2,196,,,,,,,,,
1760,356,716,112,3,336,,,,,,,,,
1761,356,149,116,1,116,,,,,,,,,
1762,356,727,112,1,112,,,,,,,,,
1763,357,706,112,3,336,,,,,,,,,
1764,357,264,117,2,234,,,,,,,,,
1765,358,620,118,1,118,,,,,,,,,
1766,358,385,113,3,339,,,,,,,,,
1767,358,8,114,2,228,,,,,,,,,
1768,358,327,108,2,216,,,,,,,,,
1769,358,259,117,1,117,,,,,,,,,
1770,358,288,93,2,186,,,,,,,,,
1771,358,538,113,3,339,,,,,,,,,
1772,358,94,96,3,288,,,,,,,,,
1773,358,6,114,2,228,,,,,,,,,
1774,359,222,105,3,315,,,,,,,,,
1775,359,694,119,2,238,,,,,,,,,
1776,359,1069,94,1,94,,,,,,,,,
1777,359,1193,90,1,90,,,,,,,,,
1778,360,1053,94,2,188,,,,,,,,,
1779,360,913,104,2,208,,,,,,,,,
1780,360,98,96,2,192,,,,,,,,,
1781,361,465,110,3,330,,,,,,,,,
1782,361,685,119,1,119,,,,,,,,,
1783,361,992,111,2,222,,,,,,,,,
1784,361,804,114,1,114,,,,,,,,,
1785,361,1074,94,2,188,,,,,,,,,
1786,361,1042,95,1,95,,,,,,,,,
1787,362,788,114,1,114,,,,,,,,,
1788,362,5,114,2,228,,,,,,,,,
1789,362,1153,106,3,318,,,,,,,,,
1790,362,816,95,1,95,,,,,,,,,
1791,363,1003,111,3,333,,,,,,,,,
1792,363,391,113,2,226,,,,,,,,,
1793,364,464,110,3,330,,,,,,,,,
1794,364,365,92,2,184,,,,,,,,,
1795,364,703,112,2,224,,,,,,,,,
1796,364,581,90,1,90,,,,,,,,,
1797,365,789,114,3,342,,,,,,,,,
1798,365,539,113,2,226,,,,,,,,,
1799,365,201,112,3,336,,,,,,,,,
1800,365,532,113,1,113,,,,,,,,,
1801,365,414,113,2,226,,,,,,,,,
1802,365,589,90,3,270,,,,,,,,,
1803,365,111,115,2,230,,,,,,,,,
1804,366,793,114,1,114,,,,,,,,,
1805,366,350,92,3,276,,,,,,,,,
1806,366,171,116,3,348,,,,,,,,,
1807,366,1223,90,2,180,,,,,,,,,
1808,366,1155,98,2,196,,,,,,,,,
1809,367,584,90,2,180,,,,,,,,,
1810,367,197,112,2,224,,,,,,,,,
1811,367,666,119,2,238,,,,,,,,,
1812,367,1159,98,1,98,,,,,,,,,
1813,367,1239,91,3,273,,,,,,,,,
1814,367,1183,98,3,294,,,,,,,,,
1815,367,821,95,2,190,,,,,,,,,
1816,368,1014,111,2,222,,,,,,,,,
1817,368,964,119,3,357,,,,,,,,,
1818,368,517,109,1,109,,,,,,,,,
1819,368,863,100,3,300,,,,,,,,,
1820,368,1156,98,3,294,,,,,,,,,
1821,369,729,112,2,224,,,,,,,,,
1822,369,380,92,1,92,,,,,,,,,
1823,369,1033,95,3,285,,,,,,,,,
1824,369,749,102,2,204,,,,,,,,,
1825,370,387,113,2,226,,,,,,,,,
1826,370,663,115,2,230,,,,,,,,,
1827,370,84,96,1,96,,,,,,,,,
1828,370,354,92,1,92,,,,,,,,,
1829,370,901,113,2,226,,,,,,,,,
1830,370,1141,106,1,106,,,,,,,,,
1831,370,30,114,2,228,,,,,,,,,
1832,370,334,108,1,108,,,,,,,,,
1833,370,1125,106,3,318,,,,,,,,,
1834,370,944,104,3,312,,,,,,,,,
1835,371,475,110,1,110,,,,,,,,,
1836,371,291,93,2,186,,,,,,,,,
1837,371,147,116,3,348,,,,,,,,,
1838,371,628,118,2,236,,,,,,,,,
1839,371,643,115,2,230,,,,,,,,,
1840,371,540,113,3,339,,,,,,,,,
1841,371,1013,111,1,111,,,,,,,,,
1842,372,626,118,1,118,,,,,,,,,
1843,372,947,119,2,238,,,,,,,,,
1844,372,79,96,1,96,,,,,,,,,
1845,372,813,95,1,95,,,,,,,,,
1846,372,1126,106,3,318,,,,,,,,,
1847,372,275,117,1,117,,,,,,,,,
1848,373,86,96,1,96,,,,,,,,,
1849,373,36,119,3,357,,,,,,,,,
1850,373,1232,91,2,182,,,,,,,,,
1851,373,1116,99,2,198,,,,,,,,,
1852,373,213,105,1,105,,,,,,,,,
1853,373,370,92,1,92,,,,,,,,,
1854,373,830,95,3,285,,,,,,,,,
1855,374,557,113,2,226,,,,,,,,,
1856,374,86,96,2,192,,,,,,,,,
1857,374,182,112,3,336,,,,,,,,,
1858,374,1182,98,3,294,,,,,,,,,
1859,374,316,108,3,324,,,,,,,,,
1860,374,266,117,3,351,,,,,,,,,
1861,374,1230,91,1,91,,,,,,,,,
1862,375,778,114,1,114,,,,,,,,,
1863,375,1122,106,2,212,,,,,,,,,
1864,375,654,115,3,345,,,,,,,,,
1865,376,217,105,1,105,,,,,,,,,
1866,376,1039,95,3,285,,,,,,,,,
1867,376,268,117,3,351,,,,,,,,,
1868,376,966,119,1,119,,,,,,,,,
1869,376,206,112,1,112,,,,,,,,,
1870,376,973,119,1,119,,,,,,,,,
1871,376,587,90,2,180,,,,,,,,,
1872,376,110,115,2,230,,,,,,,,,
1873,377,1145,106,1,106,,,,,,,,,
1874,377,1006,111,3,333,,,,,,,,,
1875,377,197,112,2,224,,,,,,,,,
1876,377,235,105,3,315,,,,,,,,,
1877,377,968,119,1,119,,,,,,,,,
1878,377,851,100,2,200,,,,,,,,,
1879,377,628,118,1,118,,,,,,,,,
1880,377,126,115,1,115,,,,,,,,,
1881,378,674,119,1,119,,,,,,,,,
1882,378,1253,91,2,182,,,,,,,,,
1883,378,715,112,2,224,,,,,,,,,
1884,379,111,115,1,115,,,,,,,,,
1885,379,1016,95,1,95,,,,,,,,,
1886,379,530,113,1,113,,,,,,,,,
1887,379,581,90,3,270,,,,,,,,,
1888,379,983,111,1,111,,,,,,,,,
1889,379,533,113,1,113,,,,,,,,,
1890,379,82,96,1,96,,,,,,,,,
1891,379,221,105,2,210,,,,,,,,,
1892,380,87,96,1,96,,,,,,,,,
1893,380,393,113,3,339,,,,,,,,,
1894,380,49,119,2,238,,,,,,,,,
1895,380,182,112,3,336,,,,,,,,,
1896,380,1256,91,2,182,,,,,,,,,
1897,380,522,109,1,109,,,,,,,,,
1898,380,616,118,2,236,,,,,,,,,
1899,381,842,100,3,300,,,,,,,,,
1900,381,440,92,3,276,,,,,,,,,
1901,381,472,110,3,330,,,,,,,,,
1902,381,1218,90,3,270,,,,,,,,,
1903,381,703,112,3,336,,,,,,,,,
1904,381,1079,94,2,188,,,,,,,,,
1905,381,1114,99,3,297,,,,,,,,,
1906,382,971,119,2,238,,,,,,,,,
1907,382,650,115,3,345,,,,,,,,,
1908,382,1022,95,1,95,,,,,,,,,
1909,382,894,113,1,113,,,,,,,,,
1910,383,565,90,3,270,,,,,,,,,
1911,383,1233,91,1,91,,,,,,,,,
1912,383,504,109,2,218,,,,,,,,,
1913,383,882,113,1,113,,,,,,,,,
1914,383,968,119,1,119,,,,,,,,,
1915,383,805,95,1,95,,,,,,,,,
1916,384,303,93,2,186,,,,,,,,,
1917,384,810,95,2,190,,,,,,,,,
1918,384,569,90,2,180,,,,,,,,,
1919,385,278,117,2,234,,,,,,,,,
1920,385,440,92,2,184,,,,,,,,,
1921,385,678,119,1,119,,,,,,,,,
1922,385,1172,98,1,98,,,,,,,,,
1923,386,1064,94,3,282,,,,,,,,,
1924,386,971,119,2,238,,,,,,,,,
1925,386,744,102,2,204,,,,,,,,,
1926,387,376,92,3,276,,,,,,,,,
1927,387,969,119,3,357,,,,,,,,,
